Symbol,Company Name,Date,TobinsQ
EW,Edwards Lifesciences,31-12-18,5.981566165
EW,Edwards Lifesciences,29-12-17,4.173345096
EW,Edwards Lifesciences,30-12-16,4.425294612
EW,Edwards Lifesciences,31-12-15,4.14619745
EA,Electronic Arts,30-12-22,2.4436
EA,Electronic Arts,31-12-21,2.789276039
EA,Electronic Arts,31-12-20,3.734737221
EA,Electronic Arts,31-12-19,3.516850508
EA,Electronic Arts,31-12-18,2.785383271
EA,Electronic Arts,29-12-17,4.192599119
EA,Electronic Arts,30-12-16,3.385004255
ANTM,Elevance Health,31-12-21,1.148148533
ANTM,Elevance Health,31-12-20,0.908010695
ANTM,Elevance Health,31-12-19,0.984240404
ANTM,Elevance Health,31-12-18,0.944362683
ANTM,Elevance Health,29-12-17,0.81686513
ANTM,Elevance Health,30-12-16,0.582623799
ANTM,Elevance Health,31-12-15,0.593840632
LLY,Eli Lilly and Company,30-12-22,7.04183564
LLY,Eli Lilly and Company,31-12-21,5.133003512
LLY,Eli Lilly and Company,31-12-20,3.487635838
LLY,Eli Lilly and Company,31-12-19,3.208896754
LLY,Eli Lilly and Company,31-12-18,2.64680804
LLY,Eli Lilly and Company,29-12-17,1.978694332
LLY,Eli Lilly and Company,30-12-16,2.090443477
LLY,Eli Lilly and Company,31-12-15,2.616302881
EMR,Emerson Electric,30-12-22,1.571557973
EMR,Emerson Electric,31-12-21,2.231806636
EMR,Emerson Electric,31-12-20,2.105313259
EMR,Emerson Electric,31-12-19,2.222933423
EMR,Emerson Electric,31-12-18,1.799239823
EMR,Emerson Electric,29-12-17,2.256312185
EMR,Emerson Electric,30-12-16,1.653025561
EMR,Emerson Electric,31-12-15,1.392936455
ETR,Entergy,30-12-22,0.399988686
ETR,Entergy,31-12-21,0.384524282
ETR,Entergy,31-12-20,1.673817356
ETR,Entergy,31-12-19,0.462742337
ETR,Entergy,31-12-18,0.337995112
ETR,Entergy,29-12-17,0.31308885
ETR,Entergy,30-12-16,0.286306317
ETR,Entergy,31-12-15,0.273421339
EOG,EOG Resources,30-12-22,1.828326122
EOG,EOG Resources,31-12-21,1.3521043
EOG,EOG Resources,31-12-20,0.807845897
EOG,EOG Resources,31-12-19,1.305117541
EOG,EOG Resources,31-12-18,1.483394806
EOG,EOG Resources,29-12-17,2.08129426
EOG,EOG Resources,30-12-16,1.899179119
EOG,EOG Resources,31-12-15,1.434721215
EFX,Equifax,30-12-22,2.064772658
EFX,Equifax,31-12-21,3.245520088
EFX,Equifax,31-12-20,2.454352919
EFX,Equifax,31-12-19,2.161119432
EFX,Equifax,31-12-18,1.582029049
EFX,Equifax,29-12-17,1.975531749
EFX,Equifax,30-12-16,2.14429921
EFX,Equifax,31-12-15,2.960231793
EQIX,Equinix,30-12-22,2.000539087
EQIX,Equinix,31-12-21,2.750016069
EQIX,Equinix,31-12-20,2.362290595
EQIX,Equinix,31-12-19,2.08363741
EQIX,Equinix,31-12-18,1.424789312
EQIX,Equinix,29-12-17,1.863512827
EQIX,Equinix,30-12-16,1.98760942
EQIX,Equinix,31-12-15,1.989352472
EQR,Equity Residential,30-12-22,1.126170975
EQR,Equity Residential,31-12-21,1.60532725
EQR,Equity Residential,31-12-20,1.087833439
EQR,Equity Residential,31-12-19,1.420145633
EQR,Equity Residential,31-12-18,1.196149533
EQR,Equity Residential,29-12-17,1.137621192
EQR,Equity Residential,30-12-16,1.135418669
EQR,Equity Residential,31-12-15,1.284563628
ESS,Essex Property Trust,30-12-22,1.133039697
ESS,Essex Property Trust,31-12-21,1.799025268
ESS,Essex Property Trust,31-12-20,1.212927157
ESS,Essex Property Trust,31-12-19,1.591516019
ESS,Essex Property Trust,31-12-18,1.31826522
ESS,Essex Property Trust,29-12-17,1.287920793
ESS,Essex Property Trust,30-12-16,1.260875958
ESS,Essex Property Trust,31-12-15,1.320261961
RE,Everest Re,30-12-22,0.321605264
RE,Everest Re,31-12-21,0.278494627
RE,Everest Re,31-12-20,0.286131057
RE,Everest Re,31-12-19,0.410508182
RE,Everest Re,31-12-18,0.357562259
RE,Everest Re,29-12-17,0.38479627
RE,Everest Re,30-12-16,0.414829603
RE,Everest Re,31-12-15,0.379643482
EVRG,Evergy,30-12-22,0.488833899
EVRG,Evergy,31-12-21,0.552763294
EVRG,Evergy,31-12-20,0.465077867
EVRG,Evergy,31-12-19,0.568481454
EVRG,Evergy,31-12-18,0.559825243
EVRG,Evergy,29-12-17,0.644521667
EVRG,Evergy,30-12-16,0.69857765
EVRG,Evergy,31-12-15,0.563300071
ES,Eversource Energy,30-12-22,0.549347164
ES,Eversource Energy,31-12-21,0.649659704
ES,Eversource Energy,31-12-20,0.647126647
ES,Eversource Energy,31-12-19,0.687527585
ES,Eversource Energy,31-12-18,0.542416474
ES,Eversource Energy,29-12-17,0.556030356
ES,Eversource Energy,30-12-16,0.549762001
ES,Eversource Energy,31-12-15,0.532974147
EXC,Exelon,30-12-22,1.067097905
EXC,Exelon,31-12-21,0.304767571
EXC,Exelon,31-12-20,0.231603159
EXC,Exelon,31-12-19,0.25854499
EXC,Exelon,31-12-18,0.266150471
EXC,Exelon,29-12-17,0.236817542
EXC,Exelon,30-12-16,0.206978449
EXC,Exelon,31-12-15,0.187205167
EXPE,Expedia Group,30-12-22,0.636541311
EXPE,Expedia Group,31-12-21,1.311167715
EXPE,Expedia Group,31-12-20,1.117816027
EXPE,Expedia Group,31-12-19,0.767299805
EXPE,Expedia Group,31-12-18,1.010488129
EXPE,Expedia Group,29-12-17,1.078407716
EXPE,Expedia Group,30-12-16,1.198134661
EXPE,Expedia Group,31-12-15,1.216169821
EXPD,Expeditors International,30-12-22,3.032081934
EXPD,Expeditors International,31-12-21,2.957186996
EXPD,Expeditors International,31-12-20,3.268527194
EXPD,Expeditors International,31-12-19,3.567967498
EXPD,Expeditors International,31-12-18,3.53054556
EXPD,Expeditors International,29-12-17,3.68726559
EXPD,Expeditors International,30-12-16,3.422680002
EXPD,Expeditors International,31-12-15,3.181949836
EXR,Extra Space Storage,30-12-22,1.736796861
EXR,Extra Space Storage,31-12-21,3.102772094
EXR,Extra Space Storage,31-12-20,1.697961737
EXR,Extra Space Storage,31-12-19,1.675384791
EXR,Extra Space Storage,31-12-18,1.537439757
EXR,Extra Space Storage,29-12-17,1.555459027
EXR,Extra Space Storage,30-12-16,1.433459364
EXR,Extra Space Storage,31-12-15,1.901311998
XOM,ExxonMobil,30-12-22,1.30386182
XOM,ExxonMobil,31-12-21,0.786688265
XOM,ExxonMobil,31-12-20,0.539733746
XOM,ExxonMobil,31-12-19,0.855709899
XOM,ExxonMobil,31-12-18,0.858291275
XOM,ExxonMobil,29-12-17,1.04464679
XOM,ExxonMobil,30-12-16,1.162424158
XOM,ExxonMobil,31-12-15,0.984629594
FFIV,"F5, Inc.",30-12-22,1.634582989
FFIV,"F5, Inc.",31-12-21,2.966177366
FFIV,"F5, Inc.",31-12-20,2.281730337
FFIV,"F5, Inc.",31-12-19,2.507276209
FFIV,"F5, Inc.",31-12-18,3.711768053
FFIV,"F5, Inc.",29-12-17,3.28975649
FFIV,"F5, Inc.",30-12-16,4.090936265
FAST,Fastenal Co,30-12-22,5.969356725
FAST,Fastenal Co,31-12-21,8.577096069
FAST,Fastenal Co,31-12-20,7.073188135
FAST,Fastenal Co,31-12-19,5.580569226
FAST,Fastenal Co,31-12-18,4.504040042
FAST,Fastenal Co,29-12-17,5.41544683
FAST,Fastenal Co,30-12-16,5.086347327
FAST,Fastenal Co,31-12-15,4.655210053
FRT,Federal Realty Investment Trust,30-12-22,0.979739682
FRT,Federal Realty Investment Trust,31-12-21,1.402953264
FRT,Federal Realty Investment Trust,31-12-20,0.859767917
FRT,Federal Realty Investment Trust,31-12-19,1.42768274
FRT,Federal Realty Investment Trust,31-12-18,1.392537956
FRT,Federal Realty Investment Trust,29-12-17,1.534591001
FRT,Federal Realty Investment Trust,30-12-16,1.857239959
FRT,Federal Realty Investment Trust,31-12-15,2.075355665
FDX,FedEx,30-12-22,0.505537596
FDX,FedEx,31-12-21,0.81550479
FDX,FedEx,31-12-20,0.935573929
FDX,FedEx,31-12-19,0.725434443
FDX,FedEx,31-12-18,0.804646092
FDX,FedEx,29-12-17,1.403122837
FDX,FedEx,30-12-16,1.075225773
FITB,Fifth Third Bank,30-12-22,0.108919609
FITB,Fifth Third Bank,31-12-21,0.141828568
FITB,Fifth Third Bank,31-12-20,0.096232743
FITB,Fifth Third Bank,31-12-19,0.129508419
FITB,Fifth Third Bank,31-12-18,0.106488517
FITB,Fifth Third Bank,29-12-17,0.150079867
FITB,Fifth Third Bank,30-12-16,0.141531371
FITB,Fifth Third Bank,31-12-15,0.110209923
FRC,First Republic Bank,30-12-22,0.103753733
FRC,First Republic Bank,31-12-21,0.201849222
FRC,First Republic Bank,31-12-20,0.177344432
FRC,First Republic Bank,31-12-19,0.169714289
FRC,First Republic Bank,31-12-18,0.14638378
FRC,First Republic Bank,29-12-17,0.159650403
FRC,First Republic Bank,30-12-16,0.194913209
FRC,First Republic Bank,31-12-15,0.163480938
FE,FirstEnergy,30-12-22,0.561034087
FE,FirstEnergy,31-12-21,0.521797412
FE,FirstEnergy,31-12-20,0.373813197
FE,FirstEnergy,31-12-19,0.621559774
FE,FirstEnergy,31-12-18,0.496755111
FE,FirstEnergy,29-12-17,0.322453085
FE,FirstEnergy,30-12-16,0.309355474
FE,FirstEnergy,31-12-15,0.25779941
FIS,FIS,30-12-22,0.637740529
FIS,FIS,31-12-21,0.80285418
FIS,FIS,31-12-20,1.047764366
FIS,FIS,31-12-19,1.022354485
FIS,FIS,31-12-18,1.393506521
FIS,FIS,29-12-17,1.266455929
FIS,FIS,30-12-16,0.950185548
FIS,FIS,31-12-15,0.747441832
FISV,Fiserv,30-12-22,0.803602019
FISV,Fiserv,31-12-21,0.896513003
FISV,Fiserv,31-12-20,1.027343034
FISV,Fiserv,31-12-19,1.026495528
FISV,Fiserv,31-12-18,2.559947345
FISV,Fiserv,29-12-17,2.645795315
FISV,Fiserv,30-12-16,2.350748229
FISV,Fiserv,31-12-15,2.183680942
FLT,Fleetcor,30-12-22,0.985562098
FLT,Fleetcor,31-12-21,1.301815469
FLT,Fleetcor,31-12-20,2.03442079
FLT,Fleetcor,31-12-19,1.994360262
FLT,Fleetcor,31-12-18,1.424770836
FLT,Fleetcor,29-12-17,1.524633799
FLT,Fleetcor,30-12-16,1.361243612
FLT,Fleetcor,31-12-15,1.675561715
FLS,Flowserve,30-12-22,0.843003141
FLS,Flowserve,31-12-21,0.846038643
FLS,Flowserve,31-12-20,0.909522965
FLS,Flowserve,31-12-19,1.329470513
FLS,Flowserve,31-12-18,1.083109888
FLS,Flowserve,29-12-17,1.124013122
FLS,Flowserve,30-12-16,1.328625264
FLS,Flowserve,31-12-15,1.076629147
FMC,FMC Corporation,30-12-22,1.406033207
FMC,FMC Corporation,31-12-21,1.309586629
FMC,FMC Corporation,31-12-20,1.461108439
FMC,FMC Corporation,31-12-19,1.309336858
FMC,FMC Corporation,31-12-18,0.978045978
FMC,FMC Corporation,29-12-17,1.380884612
FMC,FMC Corporation,30-12-16,1.2335908
FMC,FMC Corporation,31-12-15,0.82764413
F,Ford Motor Company,30-12-22,0.182383976
F,Ford Motor Company,31-12-21,0.324000747
F,Ford Motor Company,31-12-20,0.130958299
F,Ford Motor Company,31-12-19,0.142580428
F,Ford Motor Company,31-12-18,0.118536423
F,Ford Motor Company,29-12-17,0.192525205
F,Ford Motor Company,30-12-16,0.202627377
F,Ford Motor Company,31-12-15,0.248813697
FTNT,Fortinet,30-12-22,6.130090077
FTNT,Fortinet,31-12-21,9.785100976
FTNT,Fortinet,31-12-20,5.986003214
FTNT,Fortinet,31-12-19,4.687493501
FTNT,Fortinet,31-12-18,3.894472385
FTNT,Fortinet,29-12-17,3.319054252
FTNT,Fortinet,30-12-16,2.455959618
FTNT,Fortinet,31-12-15,2.98981388
FOXA,Fox Corporation,30-12-22,0.741801887
FOXA,Fox Corporation,31-12-21,0.915900366
FOXA,Fox Corporation,31-12-20,0.794559426
FOXA,Fox Corporation,31-12-19,1.16354703
BEN,Franklin Templeton Investments,30-12-22,0.502349157
BEN,Franklin Templeton Investments,31-12-21,0.695897579
BEN,Franklin Templeton Investments,31-12-20,0.633087916
BEN,Franklin Templeton Investments,31-12-19,0.924330957
BEN,Franklin Templeton Investments,31-12-18,1.063560548
BEN,Franklin Templeton Investments,29-12-17,1.385849334
BEN,Franklin Templeton Investments,30-12-16,1.442414616
BEN,Franklin Templeton Investments,31-12-15,1.378322673
FCX,Freeport-McMoRan,30-12-22,1.31072121
FCX,Freeport-McMoRan,31-12-21,1.552454389
FCX,Freeport-McMoRan,31-12-20,1.132043982
FCX,Freeport-McMoRan,31-12-19,0.583307511
FCX,Freeport-McMoRan,31-12-18,0.438421253
FCX,Freeport-McMoRan,29-12-17,0.80787688
FCX,Freeport-McMoRan,30-12-16,0.509642637
FCX,Freeport-McMoRan,31-12-15,0.199930833
GPS,Gap Inc.,30-12-22,0.476711193
GPS,Gap Inc.,31-12-21,0.481981262
GPS,Gap Inc.,31-12-20,0.553494407
GPS,Gap Inc.,31-12-19,0.825901354
GPS,Gap Inc.,31-12-18,1.2285092
GPS,Gap Inc.,29-12-17,1.758946124
GPS,Gap Inc.,30-12-16,1.198121236
GRMN,Garmin,30-12-22,2.298473033
GRMN,Garmin,31-12-21,3.34402787
GRMN,Garmin,31-12-20,3.265688701
GRMN,Garmin,31-12-19,3.01854182
GRMN,Garmin,31-12-18,2.230327332
GRMN,Garmin,29-12-17,2.230572663
GRMN,Garmin,30-12-16,2.023318391
GRMN,Garmin,31-12-15,1.565457079
IT,Gartner,30-12-22,3.692055839
IT,Gartner,31-12-21,3.697374387
IT,Gartner,31-12-20,1.934550399
IT,Gartner,31-12-19,1.922539879
IT,Gartner,31-12-18,1.852868347
IT,Gartner,29-12-17,1.495857355
IT,Gartner,30-12-16,3.525251377
IT,Gartner,31-12-15,3.438797923
GD,General Dynamics,30-12-22,1.348648716
GD,General Dynamics,31-12-21,1.153548155
GD,General Dynamics,31-12-20,0.824044197
GD,General Dynamics,31-12-19,1.041934914
GD,General Dynamics,31-12-18,0.996757378
GD,General Dynamics,29-12-17,1.724152542
GD,General Dynamics,30-12-16,1.600435082
GD,General Dynamics,31-12-15,1.321904869
GE,General Electric,30-12-22,0.384945222
GE,General Electric,31-12-21,0.410841704
GE,General Electric,31-12-20,0.293557611
GE,General Electric,31-12-19,0.287935529
GE,General Electric,31-12-18,0.17149105
GE,General Electric,29-12-17,0.316184849
GE,General Electric,30-12-16,0.573868185
GE,General Electric,31-12-15,0.442454357
GIS,General Mills,30-12-22,1.631628653
GIS,General Mills,31-12-21,1.321714607
GIS,General Mills,31-12-20,1.206562322
GIS,General Mills,31-12-19,1.113273269
GIS,General Mills,31-12-18,0.79262204
GIS,General Mills,29-12-17,1.652227403
GIS,General Mills,30-12-16,1.750619284
GM,General Motors,30-12-22,0.187288524
GM,General Motors,31-12-21,0.358196583
GM,General Motors,31-12-20,0.261348358
GM,General Motors,31-12-19,0.234275836
GM,General Motors,31-12-18,0.212148535
GM,General Motors,29-12-17,0.284217613
GM,General Motors,30-12-16,0.24228204
GM,General Motors,31-12-15,0.270933178
GPC,Genuine Parts Company,30-12-22,1.498322202
GPC,Genuine Parts Company,31-12-21,1.387534312
GPC,Genuine Parts Company,31-12-20,1.080166005
GPC,Genuine Parts Company,31-12-19,1.053610034
GPC,Genuine Parts Company,31-12-18,1.107064378
GPC,Genuine Parts Company,29-12-17,1.127087086
GPC,Genuine Parts Company,30-12-16,1.609846211
GPC,Genuine Parts Company,31-12-15,1.579979229
GILD,Gilead Sciences,30-12-22,1.70148011
GILD,Gilead Sciences,31-12-21,1.341028226
GILD,Gilead Sciences,31-12-20,1.069694037
GILD,Gilead Sciences,31-12-19,1.330662859
GILD,Gilead Sciences,31-12-18,1.25345583
GILD,Gilead Sciences,29-12-17,1.332235107
GILD,Gilead Sciences,30-12-16,1.682885901
GILD,Gilead Sciences,31-12-15,2.699623257
GPN,Global Payments,30-12-22,0.591916076
GPN,Global Payments,31-12-21,0.842193456
GPN,Global Payments,31-12-20,1.444652523
GPN,Global Payments,31-12-19,1.228778647
GPN,Global Payments,31-12-18,1.227814372
GPN,Global Payments,29-12-17,1.192663039
GPN,Global Payments,30-12-16,1.045318053
GPN,Global Payments,31-12-15,1.565342768
GL,Globe Life,30-12-22,0.47459885
GL,Globe Life,31-12-21,0.311725702
GL,Globe Life,31-12-20,0.337347051
GL,Globe Life,31-12-19,0.435519543
GL,Globe Life,31-12-18,0.355354664
GL,Globe Life,29-12-17,0.449473645
GL,Globe Life,30-12-16,0.407478151
GL,Globe Life,31-12-15,0.349759145
GS,Goldman Sachs,30-12-22,0.082546532
GS,Goldman Sachs,31-12-21,0.091770942
GS,Goldman Sachs,31-12-20,0.080857026
GS,Goldman Sachs,31-12-19,0.082897877
GS,Goldman Sachs,31-12-18,0.06808957
GS,Goldman Sachs,29-12-17,0.11159936
GS,Goldman Sachs,30-12-16,0.118978253
GS,Goldman Sachs,31-12-15,0.092228749
GWW,Grainger,30-12-22,3.844097079
GWW,Grainger,31-12-21,4.017303398
GWW,Grainger,31-12-20,3.392562669
GWW,Grainger,31-12-19,3.021594005
GWW,Grainger,31-12-18,2.673116976
GWW,Grainger,29-12-17,2.347540054
GWW,Grainger,30-12-16,2.413369133
GWW,Grainger,31-12-15,2.132817557
HRB,H&R Block,30-12-22,1.722022929
HRB,H&R Block,31-12-20,0.58216387
HRB,H&R Block,31-12-19,1.465250148
HRB,H&R Block,31-12-18,2.001639454
HRB,H&R Block,29-12-17,2.571031887
HRB,H&R Block,30-12-16,2.208761087
HRB,H&R Block,31-12-15,2.126446274
HAL,Halliburton,30-12-22,1.531576681
HAL,Halliburton,31-12-21,0.921730924
HAL,Halliburton,31-12-20,0.812834406
HAL,Halliburton,31-12-19,0.847053304
HAL,Halliburton,31-12-18,0.893849769
HAL,Halliburton,29-12-17,1.70259039
HAL,Halliburton,30-12-16,1.735390008
HAL,Halliburton,31-12-15,0.791306185
HBI,Hanesbrands,30-12-22,0.342232023
HBI,Hanesbrands,31-12-21,0.762395831
HBI,Hanesbrands,31-12-19,0.724967718
HBI,Hanesbrands,31-12-18,0.629560163
HBI,Hanesbrands,29-12-17,1.115074647
HBI,Hanesbrands,30-12-16,1.184971784
HOG,Harley-Davidson,30-12-22,0.529313275
HOG,Harley-Davidson,31-12-21,0.521194412
HOG,Harley-Davidson,31-12-20,0.468972585
HOG,Harley-Davidson,31-12-19,0.540476142
HOG,Harley-Davidson,31-12-18,0.509643968
HOG,Harley-Davidson,29-12-17,0.858508981
HOG,Harley-Davidson,30-12-16,1.04181268
HOG,Harley-Davidson,31-12-15,0.833320303
HAS,Hasbro,30-12-22,0.91052823
HAS,Hasbro,31-12-21,1.412456315
HAS,Hasbro,31-12-20,1.19060821
HAS,Hasbro,31-12-19,1.635580748
HAS,Hasbro,31-12-18,1.949618496
HAS,Hasbro,29-12-17,2.13958153
HAS,Hasbro,30-12-16,1.912631655
HAS,Hasbro,31-12-15,1.787422919
HCA,HCA Healthcare,30-12-22,2.810597688
HCA,HCA Healthcare,31-12-21,1.589697285
HCA,HCA Healthcare,31-12-20,1.215025164
HCA,HCA Healthcare,31-12-19,1.165520602
HCA,HCA Healthcare,31-12-18,1.148356307
HCA,HCA Healthcare,29-12-17,0.884136799
HCA,HCA Healthcare,30-12-16,0.854718667
HCA,HCA Healthcare,31-12-15,0.853533054
PEAK,Healthpeak Properties,30-12-22,0.892340552
PEAK,Healthpeak Properties,31-12-21,1.330783258
PEAK,Healthpeak Properties,31-12-20,1.059907084
PEAK,Healthpeak Properties,31-12-19,1.297963657
PEAK,Healthpeak Properties,31-12-18,1.098235719
PEAK,Healthpeak Properties,29-12-17,0.887126571
PEAK,Healthpeak Properties,30-12-16,0.905163408
PEAK,Healthpeak Properties,31-12-15,0.771217022
HP,Helmerich & Payne,30-12-22,1.19782028
HP,Helmerich & Payne,31-12-21,0.506429852
HP,Helmerich & Payne,31-12-20,0.517237431
HP,Helmerich & Payne,31-12-19,0.844546938
HP,Helmerich & Payne,31-12-18,0.843931759
HP,Helmerich & Payne,29-12-17,1.090882331
HP,Helmerich & Payne,30-12-16,1.226659703
HP,Helmerich & Payne,31-12-15,0.808744406
HSIC,Henry Schein,30-12-22,1.262629178
HSIC,Henry Schein,31-12-21,1.255098421
HSIC,Henry Schein,31-12-20,1.224063169
HSIC,Henry Schein,31-12-19,1.333886662
HSIC,Henry Schein,31-12-18,1.088576292
HSIC,Henry Schein,29-12-17,1.100101397
HSIC,Henry Schein,30-12-16,1.428843982
HSIC,Henry Schein,31-12-15,1.555817865
HES,Hess Corporation,30-12-22,2.086324124
HES,Hess Corporation,31-12-21,1.155584769
HES,Hess Corporation,31-12-20,0.912075824
HES,Hess Corporation,31-12-19,0.98621918
HES,Hess Corporation,31-12-18,0.610854227
HES,Hess Corporation,29-12-17,0.685753363
HES,Hess Corporation,30-12-16,0.71528915
HES,Hess Corporation,31-12-15,0.462765386
HPE,Hewlett Packard Enterprise,30-12-22,0.362657423
HPE,Hewlett Packard Enterprise,31-12-21,0.356402711
HPE,Hewlett Packard Enterprise,31-12-20,0.285198556
HPE,Hewlett Packard Enterprise,31-12-19,0.398007837
HPE,Hewlett Packard Enterprise,31-12-18,0.333505307
HPE,Hewlett Packard Enterprise,29-12-17,0.372060711
HPE,Hewlett Packard Enterprise,30-12-16,0.281666137
HPE,Hewlett Packard Enterprise,31-12-15,0.191395803
HLT,Hilton Worldwide,30-12-22,2.27330668
HLT,Hilton Worldwide,31-12-21,2.81891379
HLT,Hilton Worldwide,31-12-20,1.846473643
HLT,Hilton Worldwide,31-12-19,2.055400415
HLT,Hilton Worldwide,31-12-18,1.503960538
HLT,Hilton Worldwide,29-12-17,1.764121636
HLT,Hilton Worldwide,30-12-16,1.022392827
HLT,Hilton Worldwide,31-12-15,0.820263257
HFC,HollyFrontier Corporation,31-12-21,0.432851949
HFC,HollyFrontier Corporation,31-12-20,0.383463317
HFC,HollyFrontier Corporation,31-12-19,0.705591922
HFC,HollyFrontier Corporation,31-12-18,0.835451379
HFC,HollyFrontier Corporation,29-12-17,0.888083328
HFC,HollyFrontier Corporation,30-12-16,0.654860324
HFC,HollyFrontier Corporation,31-12-15,0.900164969
HFC,HollyFrontier Corporation,31-12-14,0.844881481
HOLX,Hologic,30-12-22,2.039634711
HOLX,Hologic,31-12-21,2.159273696
HOLX,Hologic,31-12-20,2.616052224
HOLX,Hologic,31-12-19,2.078875827
HOLX,Hologic,31-12-18,1.530315521
HOLX,Hologic,29-12-17,1.48323149
HOLX,Hologic,30-12-16,1.527943086
HOLX,Hologic,31-12-15,1.424873086
HON,Honeywell,30-12-22,2.30792028
HON,Honeywell,31-12-21,2.238074886
HON,Honeywell,31-12-20,2.301621748
HON,Honeywell,31-12-19,2.148463907
HON,Honeywell,31-12-18,1.674098145
HON,Honeywell,29-12-17,1.973617521
HON,Honeywell,30-12-16,1.636691189
HON,Honeywell,31-12-15,1.626708453
HRL,Hormel Foods,30-12-22,1.869704185
HRL,Hormel Foods,31-12-21,2.086288942
HRL,Hormel Foods,31-12-20,2.539829299
HRL,Hormel Foods,31-12-19,2.97659654
HRL,Hormel Foods,31-12-18,2.801698416
HRL,Hormel Foods,29-12-17,2.761904926
HRL,Hormel Foods,30-12-16,2.888516534
HRL,Hormel Foods,31-12-15,3.405827209
HST,Host Hotels & Resorts,30-12-22,0.948011157
HST,Host Hotels & Resorts,31-12-21,1.016004989
HST,Host Hotels & Resorts,31-12-20,0.801158556
HST,Host Hotels & Resorts,31-12-19,1.067993739
HST,Host Hotels & Resorts,31-12-18,1.027275919
HST,Host Hotels & Resorts,29-12-17,1.257643176
HST,Host Hotels & Resorts,30-12-16,1.222802005
HST,Host Hotels & Resorts,31-12-15,0.977295937
HPQ,HP Inc.,30-12-22,0.68326904
HPQ,HP Inc.,31-12-21,1.196175999
HPQ,HP Inc.,31-12-20,0.967256454
HPQ,HP Inc.,31-12-19,0.936022219
HPQ,HP Inc.,31-12-18,0.942543353
HPQ,HP Inc.,29-12-17,1.098725496
HPQ,HP Inc.,30-12-16,0.933223626
HPQ,HP Inc.,31-12-15,0.199337401
HUM,Humana,30-12-22,1.530895522
HUM,Humana,31-12-21,1.327414666
HUM,Humana,31-12-20,1.512668951
HUM,Humana,31-12-19,1.665753576
HUM,Humana,31-12-18,1.526168546
HUM,Humana,29-12-17,1.290031526
HUM,Humana,30-12-16,1.200070123
HUM,Humana,31-12-15,1.077787078
HBAN,Huntington Bancshares,30-12-22,107971.5383
HBAN,Huntington Bancshares,31-12-21,0.127389696
HBAN,Huntington Bancshares,31-12-20,0.115482615
HBAN,Huntington Bancshares,31-12-19,0.140836315
HBAN,Huntington Bancshares,31-12-18,0.114727576
HBAN,Huntington Bancshares,29-12-17,0.151586391
HBAN,Huntington Bancshares,30-12-16,0.143881809
HBAN,Huntington Bancshares,31-12-15,0.123880722
HII,Huntington Ingalls Industries,30-12-22,0.852009579
HII,Huntington Ingalls Industries,31-12-21,0.702888868
HII,Huntington Ingalls Industries,31-12-20,0.840173593
HII,Huntington Ingalls Industries,31-12-19,1.452256578
HII,Huntington Ingalls Industries,31-12-18,1.234346546
HII,Huntington Ingalls Industries,29-12-17,1.689910574
HII,Huntington Ingalls Industries,30-12-16,1.35706738
HII,Huntington Ingalls Industries,31-12-15,0.989699535
IBM,IBM,30-12-22,1.003555683
IBM,IBM,31-12-21,0.911258305
IBM,IBM,31-12-20,0.721797513
IBM,IBM,31-12-19,0.782859473
IBM,IBM,31-12-18,0.820466312
IBM,IBM,29-12-17,1.13265554
IBM,IBM,30-12-16,1.351699959
IBM,IBM,31-12-15,1.199542784
IEX,IDEX Corporation,30-12-22,3.136036904
IEX,IDEX Corporation,31-12-21,3.657356219
IEX,IDEX Corporation,31-12-20,3.424726914
IEX,IDEX Corporation,31-12-19,3.415726425
IEX,IDEX Corporation,31-12-18,2.741997417
IEX,IDEX Corporation,29-12-17,2.959246435
IEX,IDEX Corporation,30-12-16,2.163847656
IEX,IDEX Corporation,31-12-15,2.06852568
IDXX,Idexx Laboratories,30-12-22,12.42000647
IDXX,Idexx Laboratories,31-12-21,22.80507968
IDXX,Idexx Laboratories,31-12-20,18.63844913
IDXX,Idexx Laboratories,31-12-19,12.17579415
IDXX,Idexx Laboratories,31-12-18,10.43262734
IDXX,Idexx Laboratories,29-12-17,8.011732888
IDXX,Idexx Laboratories,30-12-16,6.875155018
IDXX,Idexx Laboratories,31-12-15,4.44601165
INFO,IHS Markit,31-12-21,3.135591437
INFO,IHS Markit,31-12-20,2.21245736
INFO,IHS Markit,31-12-19,1.853398665
INFO,IHS Markit,31-12-18,1.188625539
INFO,IHS Markit,29-12-17,1.234657561
INFO,IHS Markit,30-12-16,1.032084469
INFO,IHS Markit,31-12-15,1.268661364
INFO,IHS Markit,31-12-14,1.18586673
ITW,Illinois Tool Works,30-12-22,4.494285714
ITW,Illinois Tool Works,31-12-21,4.79752426
ITW,Illinois Tool Works,31-12-20,4.134802895
ITW,Illinois Tool Works,31-12-19,3.795554235
ITW,Illinois Tool Works,31-12-18,2.789293488
ITW,Illinois Tool Works,29-12-17,3.402443073
ITW,Illinois Tool Works,30-12-16,2.860838379
ITW,Illinois Tool Works,31-12-15,2.133555485
ILMN,"Illumina, Inc.",30-12-22,2.099467701
ILMN,"Illumina, Inc.",31-12-21,7.523533289
ILMN,"Illumina, Inc.",31-12-19,6.665634226
ILMN,"Illumina, Inc.",31-12-18,6.257409878
ILMN,"Illumina, Inc.",29-12-17,6.068012174
ILMN,"Illumina, Inc.",30-12-16,5.097091574
